skid	name	annotations	FBbt_id	FBbt_name	VFB_id	VFB_name
519310	neuron 107303 - elastic transform	skeleton (492337), left T3 leg nerve (492333), right T3 leg nerve (493572), right first abdominal nerve (497810), left first abdominal nerve (493082), efferent neuron (511709), LINKED NEURON - elastic transformation of skeleton id 107302 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519328), UPDATED FROM LINKED NEURON - 2020-06-27 07:11 PM (519330), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:08 PM (657978), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231), T3 leg DUM neuron (677209)	FBbt:00052750	adult VNC ventral unpaired median neuron	VFB_001028hb	neuron 107303 (FANC:519310)
512572	neuron 25096 - elastic transform	T1 leg ascending chordotonal neuron (512578), left T1 leg nerve (493342), skeleton (492337), sensory neuron (492331), chordotonal neuron (510846), LINKED NEURON - elastic transformation of skeleton id 25095 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512585), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:08 PM (654671), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00048275	ascending mechanosensory neuron of leg chordotonal organ	VFB_0010283y	neuron 25096 (FANC:512572)
512603	neuron 25106 - elastic transform	T1 leg ascending chordotonal neuron (512578), left T1 leg nerve (493342), skeleton (492337), sensory neuron (492331), chordotonal neuron (510846), LINKED NEURON - elastic transformation of skeleton id 25105 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512614), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:08 PM (654671), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00048275	ascending mechanosensory neuron of leg chordotonal organ	VFB_0010284a	neuron 25106 (FANC:512603)
512672	neuron 25120 - elastic transform	T1 leg ascending chordotonal neuron (512578), left T1 leg nerve (493342), skeleton (492337), sensory neuron (492331), chordotonal neuron (510846), LINKED NEURON - elastic transformation of skeleton id 25119 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512683), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:08 PM (654671), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00048275	ascending mechanosensory neuron of leg chordotonal organ	VFB_0010284f	neuron 25120 (FANC:512672)
517003	neuron 26174 - elastic transform	T1 leg ascending chordotonal neuron (512578), left T1 leg nerve (493342), skeleton (492337), sensory neuron (492331), chordotonal neuron (510846), LINKED NEURON - elastic transformation of skeleton id 26173 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (517014), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:18 PM (655276), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00048275	ascending mechanosensory neuron of leg chordotonal organ	VFB_001028ej	neuron 26174 (FANC:517003)
514890	neuron 29810 - elastic transform	T1 leg ascending chordotonal neuron (512578), left T1 leg nerve (493342), skeleton (492337), sensory neuron (492331), chordotonal neuron (510846), LINKED NEURON - elastic transformation of skeleton id 29809 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (514901), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:13 PM (654979), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00048275	ascending mechanosensory neuron of leg chordotonal organ	VFB_001028ah	neuron 29810 (FANC:514890)
515406	neuron 70906 - elastic transform	bCS (510417), bCS figure (512084), left T2 leg nerve (492843), bilateral (497326), skeleton (492337), intersegmental (492329), campaniform sensillum (510360), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 70905 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (515428), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-06 05:12 PM (642934), need to push updated tracing to pid 13 (645740), UPDATED FROM LINKED NEURON - 2020-08-10 01:49 AM (645920), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049576	bilateral campaniform sensillum neuron of mesothoracic leg	VFB_001028bk	neuron 70906 (FANC:515406)
628819	neuron 47841 - elastic transform - flipped	bCS (510417), campaniform sensillum (510360), bilateral (497326), intersegmental (492329), right T2 leg nerve (493099), sensory neuron (492331), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 47840 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (628834), UPDATED FROM LINKED NEURON - 2020-07-29 02:49 PM (628836), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 01:47 AM (645787), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049576	bilateral campaniform sensillum neuron of mesothoracic leg	VFB_0010290o	neuron 47841 - flipped (FANC:628819)
513330	neuron 47841 - elastic transform	bCS (510417), campaniform sensillum (510360), bilateral (497326), intersegmental (492329), right T2 leg nerve (493099), skeleton (492337), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 47840 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (513345), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 01:47 AM (645787), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049576	bilateral campaniform sensillum neuron of mesothoracic leg	VFB_0010286e	neuron 47841 (FANC:513330)
517632	neuron 53002 - elastic transform	bCS (510417), campaniform sensillum (510360), left T2 leg nerve (492843), bilateral (497326), intersegmental (492329), sensory neuron (492331), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 53001 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (517647), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), update 200729 (628739), UPDATED FROM LINKED NEURON - 2020-07-29 02:47 PM (628767), UPDATED FROM LINKED NEURON - 2020-07-29 10:48 PM (629398), UPDATED FROM LINKED NEURON - 2020-07-29 11:01 PM (629469), UPDATED FROM LINKED NEURON - 2020-08-10 01:48 AM (645850), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049576	bilateral campaniform sensillum neuron of mesothoracic leg	VFB_001028fv	neuron 53002 (FANC:517632)
510985	neuron 69867 - elastic transform	bCS (510417), sensory neuron (492331), bilateral (497326), intersegmental (492329), right T2 leg nerve (493099), campaniform sensillum (510360), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 69866 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (511001), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), update 200729 (628739), UPDATED FROM LINKED NEURON - 2020-07-29 02:47 PM (628767), UPDATED FROM LINKED NEURON - 2020-07-29 10:48 PM (629398), UPDATED FROM LINKED NEURON - 2020-07-29 11:01 PM (629469), UPDATED FROM LINKED NEURON - 2020-08-10 01:48 AM (645850), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049576	bilateral campaniform sensillum neuron of mesothoracic leg	VFB_001027zp	neuron 69867 (FANC:510985)
552075	bilateral campaniform sensillum neuron - right T2 - R43C10 MCFO D1	tracing from light microscopy (541566), source: https://gen1mcfo.janelia.org/cgi-bin/view_gen1mcfo_imagery.cgi?line=R43C10 (541788), sample identifier: 20190205_63_D1 blue channel (552107), template registration: 200706 elastix 8spacing_60bendingweight (552099), labeling method: R43C10-Gal4, MCFO (546538), sensory neuron (492331), right T2 leg nerve (493099), campaniform sensillum (510360), bCS (510417), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049576	bilateral campaniform sensillum neuron of mesothoracic leg	VFB_001028ku	bilateral campaniform sensillum neuron - right T2 - R43C10 MCFO D1 (FANC:552075)
628943	neuron 69867 - elastic transform - flipped	update 200729 (628739), bCS (510417), sensory neuron (492331), bilateral (497326), intersegmental (492329), right T2 leg nerve (493099), campaniform sensillum (510360), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 69866 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (628967), UPDATED FROM LINKED NEURON - 2020-07-29 02:49 PM (628836), UPDATED FROM LINKED NEURON - 2020-07-29 10:48 PM (629398), UPDATED FROM LINKED NEURON - 2020-07-29 11:01 PM (629469), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 01:48 AM (645850), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049576	bilateral campaniform sensillum neuron of mesothoracic leg	VFB_0010290q	neuron 69867 - flipped (FANC:628943)
514311	neuron 80857 - elastic transform	bCS (510417), bCS figure (512084), intersegmental (492329), bilateral (497326), sensory neuron (492331), left T3 leg nerve (492333), campaniform sensillum (510360), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 80856 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (514324), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), update 200729 (628739), UPDATED FROM LINKED NEURON - 2020-07-29 02:48 PM (628814), UPDATED FROM LINKED NEURON - 2020-07-29 11:02 PM (629528), UPDATED FROM LINKED NEURON - 2020-08-10 01:49 AM (645920), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049577	bilateral campaniform sensillum neuron of metathoracic leg	VFB_0010288y	neuron 80857 (FANC:514311)
517442	neuron 81590 - elastic transform	bCS (510417), bilateral (497326), intersegmental (492329), sensory neuron (492331), right T3 leg nerve (493572), campaniform sensillum (510360), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 81589 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (517455), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), update 200729 (628739), UPDATED FROM LINKED NEURON - 2020-07-29 02:47 PM (628767), UPDATED FROM LINKED NEURON - 2020-07-29 11:02 PM (629528), UPDATED FROM LINKED NEURON - 2020-08-10 01:49 AM (645920), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049577	bilateral campaniform sensillum neuron of metathoracic leg	VFB_001028fg	neuron 81590 (FANC:517442)
513878	neuron 80737 - elastic transform	bCS (510417), intersegmental (492329), bilateral (497326), campaniform sensillum (510360), sensory neuron (492331), right T3 leg nerve (493572), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 80736 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (513892), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), update 200729 (628739), UPDATED FROM LINKED NEURON - 2020-07-29 02:46 PM (628741), UPDATED FROM LINKED NEURON - 2020-07-29 11:01 PM (629469), UPDATED FROM LINKED NEURON - 2020-08-10 01:47 AM (645787), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049577	bilateral campaniform sensillum neuron of metathoracic leg	VFB_0010287r	neuron 80737 (FANC:513878)
517172	neuron 81519 - elastic transform	bCS (510417), intersegmental (492329), bilateral (497326), sensory neuron (492331), skeleton (492337), left T3 leg nerve (492333), campaniform sensillum (510360), LINKED NEURON - elastic transformation of skeleton id 81518 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (517184), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), update 200729 (628739), UPDATED FROM LINKED NEURON - 2020-07-29 02:47 PM (628767), UPDATED FROM LINKED NEURON - 2020-07-29 11:01 PM (629469), UPDATED FROM LINKED NEURON - 2020-08-10 01:48 AM (645850), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049577	bilateral campaniform sensillum neuron of metathoracic leg	VFB_001028ew	neuron 81519 (FANC:517172)
629043	neuron 81590 - elastic transform - flipped	update 200729 (628739), bCS (510417), bilateral (497326), intersegmental (492329), sensory neuron (492331), right T3 leg nerve (493572), campaniform sensillum (510360), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 81589 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (629058), UPDATED FROM LINKED NEURON - 2020-07-29 02:49 PM (628836), UPDATED FROM LINKED NEURON - 2020-07-29 11:02 PM (629528), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 01:49 AM (645920), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049577	bilateral campaniform sensillum neuron of metathoracic leg	VFB_0010290s	neuron 81590 - flipped (FANC:629043)
628838	neuron 80737 - elastic transform - flipped	update 200729 (628739), bCS (510417), intersegmental (492329), bilateral (497326), campaniform sensillum (510360), sensory neuron (492331), right T3 leg nerve (493572), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 80736 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (628855), UPDATED FROM LINKED NEURON - 2020-07-29 02:49 PM (628836), UPDATED FROM LINKED NEURON - 2020-07-29 11:00 PM (629460), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 01:47 AM (645787), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049577	bilateral campaniform sensillum neuron of metathoracic leg	VFB_0010290p	neuron 80737 - flipped (FANC:628838)
629006	neuron 34070 - elastic transform - flipped	bCS (510417), bilateral (497326), intersegmental (492329), sensory neuron (492331), right T1 leg nerve (493118), campaniform sensillum (510360), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 34069 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (629018), UPDATED FROM LINKED NEURON - 2020-07-29 02:49 PM (628836), UPDATED FROM LINKED NEURON - 2020-07-29 11:16 PM (629561), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 01:48 AM (645850), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231), Neuron 115437 (677061), UPDATED FROM LINKED NEURON - 2020-08-24 11:03 PM (677051)	FBbt:00049575	bilateral campaniform sensillum neuron of prothoracic leg	VFB_0010290r	neuron 34070 - flipped (FANC:629006)
629105	neuron 79293 - elastic transform - flipped	bCS (510417), bilateral (497326), sensory neuron (492331), intersegmental (492329), campaniform sensillum (510360), right T1 leg nerve (493118), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 79292 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (629118), UPDATED FROM LINKED NEURON - 2020-07-29 02:49 PM (628836), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 01:49 AM (645920), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231), Neuron 115426 (677042), UPDATED FROM LINKED NEURON - 2020-08-24 11:02 PM (677044)	FBbt:00049575	bilateral campaniform sensillum neuron of prothoracic leg	VFB_0010290t	neuron 79293 - flipped (FANC:629105)
516184	neuron 79293 - elastic transform	bCS (510417), bilateral (497326), sensory neuron (492331), intersegmental (492329), campaniform sensillum (510360), right T1 leg nerve (493118), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 79292 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (516197), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 01:49 AM (645920), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231), Neuron 115426 (677042), UPDATED FROM LINKED NEURON - 2020-08-24 11:03 PM (677051)	FBbt:00049575	bilateral campaniform sensillum neuron of prothoracic leg	VFB_001028d6	neuron 79293 (FANC:516184)
