skid	name	paper_id	paper_name	annotations	FBbt_id	FBbt_name
604522	scolopidium 103036	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dually-innervated scolopidium (604486), femoral scolopidium (604488), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 103035 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723341),  (1688946), attaches to distal branch of FeCO medial tendon (1688939), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
604535	neuron 94847	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103087 (604543), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94846 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723343),  (1688946), attaches to distal branch of FeCO medial tendon (1688939), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
604551	scolopidium 103041	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dually-innervated scolopidium (604486), femoral scolopidium (604488), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 103040 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723345), attaches to distal branch of FeCO medial tendon (1688939),  (1688946), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
604564	neuron 94853	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103087 (604543), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94852 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723347),  (1688946), attaches to distal branch of FeCO medial tendon (1688939), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
604579	scolopidium 103046	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dually-innervated scolopidium (604486), femoral scolopidium (604488), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 103045 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723349),  (1688946), attaches to distal branch of FeCO medial tendon (1688939), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
604592	neuron 94859	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	sensory neuron (601744), innervates scolopidium 103081 (604599), Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94858 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723351),  (1688946), attaches to distal branch of FeCO medial tendon (1688939), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
604608	scolopidium 103051	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dually-innervated scolopidium (604486), femoral scolopidium (604488), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 103050 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723353),  (1688946), attaches to distal branch of FeCO medial tendon (1688939), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
604621	neuron 82573	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femoral bristle (603810), leaves volume (602875), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82572 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723355)	FBbt:00052593	prothoracic femoral bristle sensory neuron
604634	scolopidium 103056	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dually-innervated scolopidium (604486), femoral scolopidium (604488), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 103055 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723357),  (1688946), attaches to distal branch of FeCO medial tendon (1688939), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
604647	neuron 94865	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103076 (604655), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94864 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723359),  (1688946), attaches to distal branch of FeCO medial tendon (1688939), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
604663	neuron 82579	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), femoral bristle (603810), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82578 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723361)	FBbt:00052593	prothoracic femoral bristle sensory neuron
604675	scolopidium 103061	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dually-innervated scolopidium (604486), femoral scolopidium (604488), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 103060 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723363),  (1688946), attaches to distal branch of FeCO medial tendon (1688939), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
604688	neuron 82583	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), femoral bristle (603810), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82582 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723365)	FBbt:00052593	prothoracic femoral bristle sensory neuron
604700	neuron 94871	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103076 (604655), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94870 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723367),  (1688946), attaches to distal branch of FeCO medial tendon (1688939), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
604715	scolopidium 103066	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dually-innervated scolopidium (604486), femoral scolopidium (604488), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 103065 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723369),  (1688946), attaches to distal branch of FeCO medial tendon (1688939), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
604728	neuron 82587	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femoral bristle (603810), leaves volume (602875), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82586 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723371)	FBbt:00052593	prothoracic femoral bristle sensory neuron
604741	neuron 94877	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103071 (604749), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94876 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723373),  (1688946), attaches to distal branch of FeCO medial tendon (1688939), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
604757	neuron 82591	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femoral bristle (603810), leaves volume (602875), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82590 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723375)	FBbt:00052593	prothoracic femoral bristle sensory neuron
604770	scolopidium 103071	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dually-innervated scolopidium (604486), femoral scolopidium (604488), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 103070 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723377),  (1688946), attaches to distal branch of FeCO medial tendon (1688939), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
604783	neuron 82595	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femoral bristle (603810), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82594 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723379)	FBbt:00052593	prothoracic femoral bristle sensory neuron
604795	neuron 94883	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103066 (604803), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94882 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723381),  (1688946), attaches to distal branch of FeCO medial tendon (1688939), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
604811	scolopidium 103076	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dually-innervated scolopidium (604486), femoral scolopidium (604488), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 103075 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723383),  (1688946), attaches to distal branch of FeCO medial tendon (1688939), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
604824	neuron 82599	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femoral bristle (603810), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82598 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723385)	FBbt:00052593	prothoracic femoral bristle sensory neuron
604836	neuron 94889	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103066 (604803), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94888 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723387),  (1688946), attaches to distal branch of FeCO medial tendon (1688939), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
604851	scolopidium 103081	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dually-innervated scolopidium (604486), femoral scolopidium (604488), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 103080 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723389),  (1688946), attaches to distal branch of FeCO medial tendon (1688939), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
604864	neuron 82603	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femoral bristle (603810), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82602 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723391)	FBbt:00052593	prothoracic femoral bristle sensory neuron
604876	neuron 94895	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103071 (604749), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94894 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723393),  (1688946), attaches to distal branch of FeCO medial tendon (1688939), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
604891	scolopidium 103087	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dually-innervated scolopidium (604486), femoral scolopidium (604488), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 103086 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723395),  (1688946), attaches to distal branch of FeCO medial tendon (1688939), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
604904	scolopidium 103094	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dually-innervated scolopidium (604486), femoral scolopidium (604488), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 103093 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723397),  (1688946), attaches to distal branch of FeCO medial tendon (1688939), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
604917	neuron 94903	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103061 (604925), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94902 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723399),  (1688946), attaches to distal branch of FeCO medial tendon (1688939), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
604933	scolopidium 103099	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dually-innervated scolopidium (604486), femoral scolopidium (604488), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 103098 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723401),  (1688946), attaches to distal branch of FeCO medial tendon (1688939), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
604946	neuron 94908	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103061 (604925), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 94907 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723403),  (1688946), attaches to distal branch of FeCO medial tendon (1688939), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
604961	scolopidium 103104	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dually-innervated scolopidium (604486), femoral scolopidium (604488), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 103103 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723405),  (1688946), attaches to distal branch of FeCO medial tendon (1688939), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
