skid	name	paper_id	paper_name	annotations
512433	neuron 25071 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T1 leg club chordotonal neuron (510910), skeleton (492337), sensory neuron (492331), chordotonal neuron (510846), left T1 leg nerve (493342), LINKED NEURON - elastic transformation of skeleton id 25070 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512444), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:07 PM (654611), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
512447	neuron 496 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	left T1 leg nerve (493342), skeleton (492337), left T1 anterior edge (511198), left T1 posterior edge (510316), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 495 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512460), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:07 PM (654611), campaniform sensillum (510360), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
512463	neuron 16880 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	sensory neuron (492331), CoHP3 (512256), hair plate (510500), left T1 dorsal nerve (492416), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 16879 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512473), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:33 PM (655520), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
512476	neuron 20976 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	intersegmental (492329), campaniform sensillum (510360), left T1 leg nerve (493342), skeleton (492337), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 20975 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512487), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:07 PM (654611), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
512490	neuron 500 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	sensory neuron (492331), left T1 posterior edge (510316), skeleton (492337), possible hair plate (512453), left T1 leg nerve (493342), left T1 anterior edge (511198), LINKED NEURON - elastic transformation of skeleton id 499 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512502), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:08 PM (654671), possible campaniform sensillum (492335), T1 leg sensory neuron unclassified subtype (669895), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
512505	neuron 20983 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	left T1 leg nerve (493342), skeleton (492337), bristle (510313), sensory neuron (492331), left T1 posterior edge (510316), LINKED NEURON - elastic transformation of skeleton id 20982 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512515), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:08 PM (654671), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
512518	neuron 504 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	skeleton (492337), left T1 leg nerve (493342), hair plate (510500), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 503 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512528), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:08 PM (654671), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
512531	neuron 25085 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T1 leg club chordotonal neuron (510910), left T1 leg nerve (493342), skeleton (492337), sensory neuron (492331), chordotonal neuron (510846), LINKED NEURON - elastic transformation of skeleton id 25084 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512542), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:08 PM (654671), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
512545	neuron 512 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	left T1 leg nerve (493342), skeleton (492337), sensory neuron (492331), bristle (510313), left T1 ventral edge (510332), LINKED NEURON - elastic transformation of skeleton id 511 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512556), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:08 PM (654671), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
512559	neuron 516 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	left T1 leg nerve (493342), skeleton (492337), bristle (510313), sensory neuron (492331), left T1 anterior edge (511198), LINKED NEURON - elastic transformation of skeleton id 515 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512569), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:08 PM (654671), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
512572	neuron 25096 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T1 leg ascending chordotonal neuron (512578), left T1 leg nerve (493342), skeleton (492337), sensory neuron (492331), chordotonal neuron (510846), LINKED NEURON - elastic transformation of skeleton id 25095 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512585), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:08 PM (654671), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
512588	neuron 524 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	left T1 leg nerve (493342), skeleton (492337), left T1 posterior edge (510316), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 523 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512600), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:08 PM (654671), possible nonoblique campaniform sensillum (515865), T1 leg sensory neuron unclassified subtype (669895), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
512603	neuron 25106 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T1 leg ascending chordotonal neuron (512578), left T1 leg nerve (493342), skeleton (492337), sensory neuron (492331), chordotonal neuron (510846), LINKED NEURON - elastic transformation of skeleton id 25105 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512614), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:08 PM (654671), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
512617	neuron 532 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	hair plate (510500), left T1 leg nerve (493342), skeleton (492337), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 531 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512629), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:08 PM (654671), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
512632	neuron 23067 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	left T1 leg nerve (493342), skeleton (492337), bristle (510313), sensory neuron (492331), left T1 ventral edge (510332), LINKED NEURON - elastic transformation of skeleton id 23066 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512642), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:08 PM (654671), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
512645	neuron 540 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	campaniform sensillum (510360), left T1 leg nerve (493342), skeleton (492337), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 539 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512655), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:08 PM (654671), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
512658	neuron 544 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	left T1 leg nerve (493342), skeleton (492337), left T1 posterior edge (510316), left T1 anterior edge (511198), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 543 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512669), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:08 PM (654671), ventral bifurcator (664177), T1 leg sensory neuron unclassified subtype (669895), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
512672	neuron 25120 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T1 leg ascending chordotonal neuron (512578), left T1 leg nerve (493342), skeleton (492337), sensory neuron (492331), chordotonal neuron (510846), LINKED NEURON - elastic transformation of skeleton id 25119 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512683), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:08 PM (654671), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
512686	neuron 548 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	left T1 leg nerve (493342), skeleton (492337), bristle (510313), left T1 posterior edge (510316), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 547 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512697), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:09 PM (654726), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
512700	neuron 25127 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	left T1 leg nerve (493342), skeleton (492337), bristle (510313), sensory neuron (492331), left T1 ventral edge (510332), LINKED NEURON - elastic transformation of skeleton id 25126 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512710), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:09 PM (654726), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
512713	neuron 557 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	left T1 leg nerve (493342), skeleton (492337), bristle (510313), left T1 ventral edge (510332), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 556 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512724), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:09 PM (654726), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
512727	neuron 14893 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	left T1 leg nerve (493342), skeleton (492337), chordotonal neuron (510846), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 14892 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512738), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:09 PM (654726), T1 leg chordotonal neuron unclassified subtype (670029), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
512741	neuron 23087 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	left T1 leg nerve (493342), skeleton (492337), bristle (510313), sensory neuron (492331), left T1 ventral edge (510332), LINKED NEURON - elastic transformation of skeleton id 23086 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512751), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:09 PM (654726), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
512754	neuron 561 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	left T1 leg nerve (493342), skeleton (492337), bristle (510313), left T1 ventral edge (510332), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 560 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512764), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:09 PM (654726), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
512767	neuron 14898 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T1 leg hook chordotonal neuron (510841), skeleton (492337), left T1 leg nerve (493342), chordotonal neuron (510846), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 14897 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512778), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:09 PM (654726), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
512781	neuron 25141 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T1 leg club chordotonal neuron (510910), left T1 leg nerve (493342), skeleton (492337), sensory neuron (492331), chordotonal neuron (510846), LINKED NEURON - elastic transformation of skeleton id 25140 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512792), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:09 PM (654726), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
512795	neuron 569 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	left T1 leg nerve (493342), skeleton (492337), bristle (510313), left T1 anterior edge (511198), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 568 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512807), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:09 PM (654726), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
512810	neuron 14906 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	left T1 dorsal nerve (492416), skeleton (492337), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 14905 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512820), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:33 PM (655520), ventrally projecting dorsal nerve sensory neuron (670255), sensory neuron unclassified subtype (670261), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
