skid	name	paper_id	paper_name	synonyms
15571194	APL	19711583	Eichler, Li, Litwin-Kumar et al. 2017	MBE12 left
15592096	DAN-c1	19711583	Eichler, Li, Litwin-Kumar et al. 2017	MBE4g left
15617305	MBON-a2	19711583	Eichler, Li, Litwin-Kumar et al. 2017	MBE7b right
15691114	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC no claws
15691118	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC young no claw
15691122	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC young
15721919	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC no pair
15722306	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC no claws
15722867	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC82
15734666	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC young
15734988	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC no pair
15741782	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC very young
15741951	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC young
15764960	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC young no claws
15788419	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC young
15788431	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC young no claws
15810983	MBON-d2	19711583	Eichler, Li, Litwin-Kumar et al. 2017	MBE30 left
15828093	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC young
15861524	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC no pair
15939130	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC young
15939179	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC very young
15995074	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC very young
16015738	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC no pair
16017113	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC no pair
16026042	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC young
16039470	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC14
16053650	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC very young
16053670	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC young
16054240	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC very young
16058860	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC100
16145456	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC101 very young
16178283	CN-61	19711583	Eichler, Li, Litwin-Kumar et al. 2017	MBE26 right|MBON-p1
16210988	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC no pair
16220042	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC young no claws
16223537	CN-59	19711583	Eichler, Li, Litwin-Kumar et al. 2017	MBE18 left|MBON-c1
16240569	DAN-c1	19711583	Eichler, Li, Litwin-Kumar et al. 2017	MBE4g right
16259595	67b PN	19711583	Eichler, Li, Litwin-Kumar et al. 2017	67b PN left
16353832	MBIN-b2	19711583	Eichler, Li, Litwin-Kumar et al. 2017	MBE10b right
16435406	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC young
16435965	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC no pair
16438190	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC no pair
16440649	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC no pair
16440704	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC no pair
16443532	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC young
16443536	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC young
16443544	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC young
16443548	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC very young
16443747	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC very young
16444327	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC no pair
16448926	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC young
16448930	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC young no claws
16448934	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC young
16448954	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC young
16448967	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC young
16448971	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC young no claws
16448979	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC young no claws
16448983	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC young
16464614	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC young
16485079	CN-47	19711583	Eichler, Li, Litwin-Kumar et al. 2017	LH bilateral axon 2 MB_right; BLVa12 b 3|MB2ON-123|LH-9|Multiglomerular PN 4|LHN-11
16625432	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC30
16627773	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC no pair
16627838	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC49?
16627861	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC no pair
16627950	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC no claws
16628000	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC young
16629757	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC no pair
16629788	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC34
16629931	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC no pair
16630024	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC no pair
16630264	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC25
16630385	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC no pair
16630941	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC22
16631114	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC78?
16631222	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC no pair
16631248	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC no pair
16720240	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC72
16782830	MBON-b2	19711583	Eichler, Li, Litwin-Kumar et al. 2017	MBE11b left
16795524	Multiglomerular PN 1	19711583	Eichler, Li, Litwin-Kumar et al. 2017	mPN iACT bilateral UPPER right|mPN|mPN iACT bilateral UPPER
16795838	Multiglomerular PN 1	19711583	Eichler, Li, Litwin-Kumar et al. 2017	mPN iACT bilateral UPPER left|mPN|mPN iACT bilateral UPPER
16797672	MBON-i1	19711583	Eichler, Li, Litwin-Kumar et al. 2017	MBE5a right
16846805	MBON-k1	19711583	Eichler, Li, Litwin-Kumar et al. 2017	MBE5b left
16850888	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC73
16868923	CN-60	19711583	Eichler, Li, Litwin-Kumar et al. 2017	MBE24b left|MBON-o1
16883909	MBON-b3	19711583	Eichler, Li, Litwin-Kumar et al. 2017	MBE33 left
16939375	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC67
16977881	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC90
17013073	CN-60	19711583	Eichler, Li, Litwin-Kumar et al. 2017	MBE24b right|MBON-o1
17016974	CN-62	19711583	Eichler, Li, Litwin-Kumar et al. 2017	MBE20 left|MBON-m1
17068730	OAN-a1	19711583	Eichler, Li, Litwin-Kumar et al. 2017	Ladder (olfactory) ant.
17147410	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC no pair
17147698	MBON-b1	19711583	Eichler, Li, Litwin-Kumar et al. 2017	MBE11a left
17295912	MBIN-b2	19711583	Eichler, Li, Litwin-Kumar et al. 2017	MBE10b left
17355757	MBON-a2	19711583	Eichler, Li, Litwin-Kumar et al. 2017	MBE7b left
17434825	CN-47	19711583	Eichler, Li, Litwin-Kumar et al. 2017	LH bilateral axon 2 MB_left; BLVa12 b 3|MB2ON-123|LH-9|Multiglomerular PN 4|LHN-11
17454963	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC very young
17476873	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC very young
17476916	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC very young
17476920	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC very young
17476934	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC very young
17476964	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC very young
17476975	KC	19711583	Eichler, Li, Litwin-Kumar et al. 2017	KC very young
17884299	Gustatory PN 1	19711583	Eichler, Li, Litwin-Kumar et al. 2017	Gustatory PN right
18028397	MBON-k1	19711583	Eichler, Li, Litwin-Kumar et al. 2017	MBE5b right
21664445	3rd-order Thermo right	19711583	Eichler, Li, Litwin-Kumar et al. 2017	
1591351	FFN-30	21228207	Eschbach, Fushiki et al. 2020	GB: right|MB2IN-94
2667061	FFN-2	21228207	Eschbach, Fushiki et al. 2020	ASB TODO B1 right 8 Fragment with soma|MB2IN-40|MB2ON-181
2966602	CN-21	21228207	Eschbach, Fushiki et al. 2020	K ; DPLam med _left|MB2IN-5|MB2ON-10|FB-5|FBN-4
3157405	FAN-1	21228207	Eschbach, Fushiki et al. 2020	AN: DPMlp Lar_left|MB2IN-3|MB2ON-8|FB-3
3420915	FFN-18	21228207	Eschbach, Fushiki et al. 2020	SOG into brain contralaterally right - paired with #3622234|MB2IN-71
3622234	FFN-18	21228207	Eschbach, Fushiki et al. 2020	SOG into Brain contralaterally left - paired with #3420915|MB2IN-71
3814175	FFN-3	21228207	Eschbach, Fushiki et al. 2020	T Neuron_sibling right|MB2IN-47|MB2ON-197
3945232	FFN-4	21228207	Eschbach, Fushiki et al. 2020	Sleepy Left|MB2IN-51|MB2ON-211
3945246	FB2IN-6	21228207	Eschbach, Fushiki et al. 2020	AS ; Left DAL neuron L|MB2IN-48|MB2ON-198
3945454	FFN-5	21228207	Eschbach, Fushiki et al. 2020	Sleepy-2 Left|MB2IN-52|MB2ON-212
4103336	FB2IN-7	21228207	Eschbach, Fushiki et al. 2020	MBON-F-V8;14+4 cell body close to other relays, right|MB2IN-56
4114133	FB2IN-9	21228207	Eschbach, Fushiki et al. 2020	CP23 d 13_right|MB2IN-66
4116174	FFN-39	21228207	Eschbach, Fushiki et al. 2020	lAL-1 (octopaminergic) right|MB2IN-108
4144377	FBN-27	21228207	Eschbach, Fushiki et al. 2020	DALv23 LAL 2 right|MB2IN-103|MB2ON-250|FB-43
4152272	FB2IN-14	21228207	Eschbach, Fushiki et al. 2020	DALv23 sub MB 1_right|MB2IN-80
4180774	FBN-24	21228207	Eschbach, Fushiki et al. 2020	HL; DALv23 L LAL_right|MB2IN-49|MB2ON-142|FB-39
4190567	FBN-20	21228207	Eschbach, Fushiki et al. 2020	SJ: DALv23 L LAL dor pos 2_right|MB2IN-38|MB2ON-115|FB-33
4199033	FAN-8	21228207	Eschbach, Fushiki et al. 2020	NK_right|MB2IN-15|MB2ON-27|FB-14
4201020	FFN-8	21228207	Eschbach, Fushiki et al. 2020	DALv23 LAL 11 right|MB2IN-57|MB2ON-268
4201555	FB2IN-10	21228207	Eschbach, Fushiki et al. 2020	DALv23 LAL 12 right|MB2IN-68|MB2ON-266
4234016	FFN-41	21228207	Eschbach, Fushiki et al. 2020	DPLal A_right|MB2IN-123|MB2ON-72
4327684	FFN-21	21228207	Eschbach, Fushiki et al. 2020	mPN iACT A3 right|mPN|MB2IN-76
4337398	FB2IN-13	21228207	Eschbach, Fushiki et al. 2020	DALv23 sub MB 2_right|MB2IN-79
4408397	FAN-8	21228207	Eschbach, Fushiki et al. 2020	NK_left|MB2IN-15|MB2ON-27|FB-14
4411688	FB2IN-3	21228207	Eschbach, Fushiki et al. 2020	M_right|MB2IN-24|MB2ON-166
4473922	CN-36	21228207	Eschbach, Fushiki et al. 2020	B ; DALcm12 m ant lat 5_right|MB2IN-10|MB2ON-18|FB-9|FAN-4
4507955	FFN-36	21228207	Eschbach, Fushiki et al. 2020	N1_right|MB2IN-105
4514494	CN-44	21228207	Eschbach, Fushiki et al. 2020	BG ; Baso-anterior target neuron #2 MB PN_right|MB2IN-8|MB2ON-15|FB-8|FAN-3
4617479	FBN-7	21228207	Eschbach, Fushiki et al. 2020	N_right|MB2IN-16|MB2ON-30|FB-15
4665627	FFN-9	21228207	Eschbach, Fushiki et al. 2020	N2_right|MB2IN-58
5091874	FB2IN-15	21228207	Eschbach, Fushiki et al. 2020	DPLm1(D CB)3_left|MB2IN-81
5321459	CN-43	21228207	Eschbach, Fushiki et al. 2020	O ; BAmd1 v_right|MB2IN-31|MB2ON-90|FB-27|FBN-14
5480553	FBN-3	21228207	Eschbach, Fushiki et al. 2020	LP: BAmas d 3_right|MB2IN-4|MB2ON-9|FB-4
5516552	FBN-13	21228207	Eschbach, Fushiki et al. 2020	I ; Bala12 #9_right|MB2IN-30|MB2ON-87|FB-26
5560620	FFN-17	21228207	Eschbach, Fushiki et al. 2020	BAmas12 7 d right|MB2IN-70|MB2ON-251
5592307	FFN-37	21228207	Eschbach, Fushiki et al. 2020	BAmas12 dor 12 d right|MB2IN-218
5679304	FFN-34	21228207	Eschbach, Fushiki et al. 2020	ASB TODO left from mPN 6|MB2IN-101
5681132	FBN-25	21228207	Eschbach, Fushiki et al. 2020	DE: CPe 1_left|MB2IN-50|MB2ON-143|FB-40
5738449	CN-38	21228207	Eschbach, Fushiki et al. 2020	W_right|MB2IN-12|MB2ON-21|FB-11|FAN-6
5870071	FBN-27	21228207	Eschbach, Fushiki et al. 2020	DALv23 L LAL #2 counterpart left|MB2IN-103|MB2ON-250|FB-43
5934511	FBN-19	21228207	Eschbach, Fushiki et al. 2020	BL ; CM13 med 4_right|MB2IN-37|MB2ON-112|FB-32
6290724	CN-32	21228207	Eschbach, Fushiki et al. 2020	C ; DALcl12 L d 2_right|MB2IN-20|MB2ON-43|FB-18|FBN-10
6300434	FFN-7	21228207	Eschbach, Fushiki et al. 2020	DALcl12 d 3 neuron 6300435 right|MB2IN-55|MB2ON-225
6591182	FB2IN-11	21228207	Eschbach, Fushiki et al. 2020	bilateral L|MB2IN-73
6597872	FB2IN-11	21228207	Eschbach, Fushiki et al. 2020	bilateral R|MB2IN-73
7026287	FBN-23	21228207	Eschbach, Fushiki et al. 2020	BN ; DALcm12 L m ant lat 3_left|MB2IN-46|MB2ON-132|FB-38
7058243	FFN-26	21228207	Eschbach, Fushiki et al. 2020	DALcm12 r 11-21-13 neuron left hemisphere 3; DALcm12 L v ap 5|MB2IN-86
7313896	FFN-19	21228207	Eschbach, Fushiki et al. 2020	SEZ FFN left|MB2IN-217
7421507	FFN-13	21228207	Eschbach, Fushiki et al. 2020	DALl1 2 right|MB2IN-63
7540581	FBN-13	21228207	Eschbach, Fushiki et al. 2020	I ; Bala12 #9_left|MB2IN-30|MB2ON-87|FB-26
7574701	FBN-25	21228207	Eschbach, Fushiki et al. 2020	DE: CPe 1_right|MB2IN-50|MB2ON-143|FB-40
7594047	FBN-5	21228207	Eschbach, Fushiki et al. 2020	BF ; F3 pair; CP4 2_right|MB2IN-7|MB2ON-13|FB-7
7980369	FBN-23	21228207	Eschbach, Fushiki et al. 2020	BN ; DALcm12 L m ant lat 3_right|MB2IN-46|MB2ON-132|FB-38
8007556	FFN-25	21228207	Eschbach, Fushiki et al. 2020	oct1_right|MB2IN-85
8019816	FB2IN-5	21228207	Eschbach, Fushiki et al. 2020	BL 2 ; Right; CM13 med 1|MB2IN-43|MB2ON-189
8052161	FB2IN-14	21228207	Eschbach, Fushiki et al. 2020	DALv23 L subMB 1 or 2_left|MB2IN-80
8075484	CN-7	21228207	Eschbach, Fushiki et al. 2020	M ; F6 pair_right|MB2IN-35|MB2ON-101|FB-30|FBN-17
8078096	CN-44	21228207	Eschbach, Fushiki et al. 2020	BG ; Baso-anterior target neuron #2 MB PN_left|MB2IN-8|MB2ON-15|FB-8|FAN-3
8118947	FBN-16	21228207	Eschbach, Fushiki et al. 2020	D ; Feedback neuron from nociceptive_left|MB2IN-33|MB2ON-100|FB-29
8135412	FFN-19	21228207	Eschbach, Fushiki et al. 2020	SEZ FFN right|MB2IN-217
8349454	FFN-30	21228207	Eschbach, Fushiki et al. 2020	GB: left|MB2IN-94
8540770	FB2IN-8	21228207	Eschbach, Fushiki et al. 2020	BAmd1 v 2 right|MB2IN-59|MB2ON-253
8689148	FFN-34	21228207	Eschbach, Fushiki et al. 2020	CP23 v 7|MB2IN-101
8712361	CN-10	21228207	Eschbach, Fushiki et al. 2020	AB_right|MB2IN-6|MB2ON-11|FB-6|FAN-2
8752697	FAN-1	21228207	Eschbach, Fushiki et al. 2020	AN: DPMlp Lar_right|MB2IN-3|MB2ON-8|FB-3
8790590	FFN-38	21228207	Eschbach, Fushiki et al. 2020	T27h_t2r|MB2IN-107
8792477	FBN-21	21228207	Eschbach, Fushiki et al. 2020	BL1 ; CM13 lat 1_right|MB2IN-42|MB2ON-128|FB-35
8802069	FFN-9	21228207	Eschbach, Fushiki et al. 2020	neuron 8802070 down_oct|MB2IN-58
8814922	FB2IN-16	21228207	Eschbach, Fushiki et al. 2020	BLAd ant lat 1_right|MB2IN-89
8838927	FFN-32	21228207	Eschbach, Fushiki et al. 2020	neuron 8838928|MB2IN-96
8864785	FBN-7	21228207	Eschbach, Fushiki et al. 2020	N_left|MB2IN-16|MB2ON-30|FB-15
9015745	FFN-14	21228207	Eschbach, Fushiki et al. 2020	NI? left_former:Left Mid|MB2IN-65|MB2ON-267
9048462	FFN-1	21228207	Eschbach, Fushiki et al. 2020	MBE7a-like left|MB2IN-26|MB2ON-168
9057043	FBN-11	21228207	Eschbach, Fushiki et al. 2020	BY_right|MB2IN-27|MB2ON-81|FB-23
9062992	FBN-21	21228207	Eschbach, Fushiki et al. 2020	BL1 ; CM13 lat 1_left|MB2IN-42|MB2ON-128|FB-35
9064208	FBN-19	21228207	Eschbach, Fushiki et al. 2020	BL ; CM13 med 4_left|MB2IN-37|MB2ON-112|FB-32
9072237	FFN-8	21228207	Eschbach, Fushiki et al. 2020	DALv23 L dor pos 1 left|MB2IN-57|MB2ON-268
9083312	FB2IN-2	21228207	Eschbach, Fushiki et al. 2020	MBE34-like_left; Left Handlebar?|MB2IN-19|MB2ON-162
9103732	FAN-10	21228207	Eschbach, Fushiki et al. 2020	DA_right|MB2IN-22|MB2ON-45|FB-20
9141404	CN-37	21228207	Eschbach, Fushiki et al. 2020	A ; 4th order Thermo_left|MB2IN-2|MB2ON-7|FB-2|FBN-2
9238937	FAN-10	21228207	Eschbach, Fushiki et al. 2020	DA_left|MB2IN-22|MB2ON-45|FB-20
9251793	FBN-20	21228207	Eschbach, Fushiki et al. 2020	SJ: DALv23 L LAL dor pos 2_left|MB2IN-38|MB2ON-115|FB-33
9252296	FB2IN-10	21228207	Eschbach, Fushiki et al. 2020	DALv23 L LAL dor pos 3 left|MB2IN-68|MB2ON-266
9287906	FB2IN-15	21228207	Eschbach, Fushiki et al. 2020	DPLm1(D CB)3_right|MB2IN-81
9423829	FBN-11	21228207	Eschbach, Fushiki et al. 2020	BY_left|MB2IN-27|MB2ON-81|FB-23
9457719	FB2IN-4	21228207	Eschbach, Fushiki et al. 2020	CP23 d 5_right|MB2IN-34|MB2ON-173
9507904	FFN-29	21228207	Eschbach, Fushiki et al. 2020	Smash_right_sibling|MB2IN-91
9527333	FB2IN-19	21228207	Eschbach, Fushiki et al. 2020	Headphone_left|MB2IN-74
9527522	CN-19	21228207	Eschbach, Fushiki et al. 2020	X ; F1 pair; DALcm12 L m ant lat 9_left|MB2IN-18|MB2ON-33|FB-17|FBN-9
9583435	FFN-14	21228207	Eschbach, Fushiki et al. 2020	NI? right|MB2IN-65|MB2ON-267
9798791	FFN-33	21228207	Eschbach, Fushiki et al. 2020	Basal Tel-like 9 right|MB2IN-99
9841469	FFN-5	21228207	Eschbach, Fushiki et al. 2020	Sleepy-2 Right|MB2IN-52|MB2ON-212
9848760	FAN-5	21228207	Eschbach, Fushiki et al. 2020	AR ; Putative MBE; CP4 1_right|MB2IN-11|MB2ON-19|FB-10
10202724	FBN-3	21228207	Eschbach, Fushiki et al. 2020	LP: BAmas d 3_left|MB2IN-4|MB2ON-9|FB-4
10209260	FBN-18	21228207	Eschbach, Fushiki et al. 2020	AE_left|MB2IN-36|MB2ON-104|FB-31
10281116	FFN-24	21228207	Eschbach, Fushiki et al. 2020	neuron 10281117|MB2IN-84|MB2ON-265
10351681	FFN-24	21228207	Eschbach, Fushiki et al. 2020	Horns_right|MB2IN-84|MB2ON-265
10612094	FBN-28	21228207	Eschbach, Fushiki et al. 2020	CZ2_left|MB2IN-118|MB2ON-65
10612630	FFN-1	21228207	Eschbach, Fushiki et al. 2020	To finish with soma; CP23 v 10 right|MB2IN-26|MB2ON-168
10617840	MB2IN-98	21228207	Eschbach, Fushiki et al. 2020	lowercase-h right|FFN-40
10682660	FBN-22	21228207	Eschbach, Fushiki et al. 2020	BL4_left|MB2IN-45|MB2ON-131|FB-37
10809383	CN-43	21228207	Eschbach, Fushiki et al. 2020	O ; BAmd1 v_left|MB2IN-31|MB2ON-90|FB-27|FBN-14
10865025	FFN-39	21228207	Eschbach, Fushiki et al. 2020	lAL-1 (octopaminergic) left|MB2IN-108
11003660	FBN-1	21228207	Eschbach, Fushiki et al. 2020	BJ_left|MB2IN-1|MB2ON-2|FB-1
11011058	FFN-2	21228207	Eschbach, Fushiki et al. 2020	Not Finished left|MB2IN-40|MB2ON-181
11013351	CN-11	21228207	Eschbach, Fushiki et al. 2020	U3 ; bilateral-2_left|MB2IN-29|MB2ON-85|FB-25|FBN-12
11018254	CN-13	21228207	Eschbach, Fushiki et al. 2020	G ; 4th order Thermo (Stops Halfway); DALcm12 L m ant lat 10_left|MB2IN-14|MB2ON-23|FB-13|FBN-6
11051740	FFN-13	21228207	Eschbach, Fushiki et al. 2020	DALl1 2 left|MB2IN-63
11234536	FFN-20	21228207	Eschbach, Fushiki et al. 2020	Headphone-2_right|MB2IN-75
11361875	FFN-27	21228207	Eschbach, Fushiki et al. 2020	DPMpm a 1 MEF comm|MB2IN-87
11476614	FB2IN-20	21228207	Eschbach, Fushiki et al. 2020	neuron 11476615_left|MB2IN-106
11528017	FB2IN-1	21228207	Eschbach, Fushiki et al. 2020	AF11: check if new 3rd BME  (ipsi PDL right?) neuron 11528018 |MB2IN-9|MB2ON-160
11637003	FFN-4	21228207	Eschbach, Fushiki et al. 2020	Sleepy Right|MB2IN-51|MB2ON-211
11889676	CN-12	21228207	Eschbach, Fushiki et al. 2020	E ; BAMD PN_right|MB2IN-17|MB2ON-32|FB-16|FBN-8
11909406	CN-11	21228207	Eschbach, Fushiki et al. 2020	U3 ; bilateral-2_right|MB2IN-29|MB2ON-85|FB-25|FBN-12
12122924	FBN-28	21228207	Eschbach, Fushiki et al. 2020	CZ2_right|MB2IN-118|MB2ON-65
12199095	FFN-35	21228207	Eschbach, Fushiki et al. 2020	neuron 12199096 upstr sog, oct left|MB2IN-104
12225666	FFN-21	21228207	Eschbach, Fushiki et al. 2020	mPN iACT A3 left|mPN|MB2IN-76
12233237	FB2IN-1	21228207	Eschbach, Fushiki et al. 2020	AF11: ipsi PDL left|MB2IN-9|MB2ON-160
12262910	CN-38	21228207	Eschbach, Fushiki et al. 2020	W_left|MB2IN-12|MB2ON-21|FB-11|FAN-6
12325227	FFN-29	21228207	Eschbach, Fushiki et al. 2020	Smash_left|MB2IN-91
12356747	FFN-11	21228207	Eschbach, Fushiki et al. 2020	forking too high?|MB2IN-61
12389097	FFN-10	21228207	Eschbach, Fushiki et al. 2020	neuron 12389098|MB2IN-60
12398622	FB2IN-7	21228207	Eschbach, Fushiki et al. 2020	MBON-F-V8;14+4 cell body close to other relays the other side, left |MB2IN-56
12479019	FFN-17	21228207	Eschbach, Fushiki et al. 2020	BAmas12 7 d the other side left|MB2IN-70|MB2ON-251
12670738	FFN-31	21228207	Eschbach, Fushiki et al. 2020	PN to MBE|MB2IN-95
12704069	CN-21	21228207	Eschbach, Fushiki et al. 2020	K ; DPLam med _right|MB2IN-5|MB2ON-10|FB-5|FBN-4
12832017	FFN-16	21228207	Eschbach, Fushiki et al. 2020	CM13 lat 12 gap|MB2IN-69
13197236	CN-7	21228207	Eschbach, Fushiki et al. 2020	M ; F6 pair_left|MB2IN-35|MB2ON-101|FB-30|FBN-17
13199414	FFN-20	21228207	Eschbach, Fushiki et al. 2020	Headphone-2_left|MB2IN-75
13210358	FB2IN-19	21228207	Eschbach, Fushiki et al. 2020	Headphone_right|MB2IN-74
13743125	CN-31	21228207	Eschbach, Fushiki et al. 2020	ASB B1 left|MB2IN-41|MB2ON-182|FB-42|FBN-26
13852833	FB2IN-4	21228207	Eschbach, Fushiki et al. 2020	CP23 d 5_left|MB2IN-34|MB2ON-173
13863331	CN-48	21228207	Eschbach, Fushiki et al. 2020	Bridge I_right|MB2IN-32|MB2ON-98|LH-5|FB-28|FBN-15|LHN-12
14000746	CN-33	21228207	Eschbach, Fushiki et al. 2020	U ; Convergence Sibling; DALcm12 m ant lat 12_left|MB2IN-13|MB2ON-22|FB-12|FAN-7
14077179	FB2IN-2	21228207	Eschbach, Fushiki et al. 2020	MBE34-like_right; Right Handlebar?_TODO|MB2IN-19|MB2ON-162
14077615	FBN-16	21228207	Eschbach, Fushiki et al. 2020	D ; Feedback neuron from nociceptive_right|MB2IN-33|MB2ON-100|FB-29
14083681	CN-19	21228207	Eschbach, Fushiki et al. 2020	X ; F1 pair; DALcm12 L m ant lat 9_right|MB2IN-18|MB2ON-33|FB-17|FBN-9
14127447	FFN-15	21228207	Eschbach, Fushiki et al. 2020	Major upstream of 4g_right|MB2IN-67|MB2ON-252
14158399	FB2IN-21	21228207	Eschbach, Fushiki et al. 2020	AF12: CP23 d 1_left|MB2IN-88|MB2ON-264
14260575	FAN-9	21228207	Eschbach, Fushiki et al. 2020	DPMpl lat 4 loSMpl_left|MB2IN-21|MB2ON-44|FB-19
14313750	CN-12	21228207	Eschbach, Fushiki et al. 2020	E ; BAMD PN_left|MB2IN-17|MB2ON-32|FB-16|FBN-8
14493841	FFN-27	21228207	Eschbach, Fushiki et al. 2020	neuron 14493842|MB2IN-87
14540633	CN-36	21228207	Eschbach, Fushiki et al. 2020	B ; DALcm12 m ant lat 5_left|MB2IN-10|MB2ON-18|FB-9|FAN-4
15343835	FB2IN-9	21228207	Eschbach, Fushiki et al. 2020	CP23 d 13_left|MB2IN-66
15478720	FFN-26	21228207	Eschbach, Fushiki et al. 2020	DALcm12 v ap 21|MB2IN-86
15480928	CN-13	21228207	Eschbach, Fushiki et al. 2020	G ; 4th order Thermo (Stops Halfway); DALcm12 L m ant lat 10_right|MB2IN-14|MB2ON-23|FB-13|FBN-6
